U00382;OD000110;PR000181;Natalia;Mazur;48707064726;45;54-315;739216814;natalia.mazur896@kantor.pl;2023-10-10;5156.99;1091.78;S0010
U00296;OD000057;PR000182;Olga;Piotrowski;69690268386;94;63-142;815239896;olga.piotrowski613@kantor.pl;2019-09-25;5577.29;454.85;S0008
U00385;OD000112;PR000183;Piotr;Michalski;10379882490;53;91-936;646742313;piotr.michalski425@kantor.pl;2020-06-27;8668.6;1065.37;S0010
U00391;OD000097;PR000184;Pawel;Kaminska;84257678873;63;15-842;662131202;pawel.kaminska855@kantor.pl;2023-12-24;6779.36;838.92;S0005
U00158;OD000060;PR000185;Jan;Kowalski;49782894892;82;91-483;566666978;jan.kowalski670@kantor.pl;2024-08-30;11195.15;625.74;S0004
U00284;OD000063;PR000186;Jan;Wojcik;22758738654;77;56-595;757958907;jan.wojcik580@kantor.pl;2022-09-16;11012.59;941.99;S0004
U00590;OD000061;PR000187;Natalia;Nowicka;32589540217;75;17-149;671627490;natalia.nowicka473@kantor.pl;2024-11-23;5516.23;244.96;S0002
U00365;OD000035;PR000188;Karolina;Wieczorek;48863934587;38;77-654;541246009;karolina.wieczorek527@kantor.pl;2020-08-25;10248.32;274.87;S0007
U00324;OD000013;PR000189;Weronika;Kozlowski;45652834104;88;99-704;694627883;weronika.kozlowski99@kantor.pl;2023-07-19;8850.35;1234.97;S0003
U00382;OD000002;PR000190;Adam;Dabrowski;77769463656;53;53-943;587525606;adam.dabrowski105@kantor.pl;2020-11-07;5659.16;331.67;S0003
U00079;OD000025;PR000191;Karolina;Piotrowski;74499153398;45;49-707;694652516;karolina.piotrowski143@kantor.pl;2025-12-13;7814.53;1481.37;S0002
U00312;OD000067;PR000192;Alicja;Stepien;26383471051;29;26-877;872719539;alicja.stepien146@kantor.pl;2024-11-07;6199.31;188.02;S0007
U00115;OD000017;PR000193;Karolina;Stepien;10333870589;100;71-775;731524225;karolina.stepien44@kantor.pl;2020-09-02;5308.63;1189.58;S0002
U00260;OD000066;PR000194;Magdalena;Wojcik;18775827231;39;95-010;551809974;magdalena.wojcik802@kantor.pl;2020-01-20;11400.74;308.1;S0001
U00360;OD000116;PR000195;Alicja;Wrobel;18715601544;19;45-971;811251636;alicja.wrobel357@kantor.pl;2021-12-30;5704.18;750.95;S0005
U00070;OD000094;PR000196;Adam;Michalski;78779538881;28;34-987;651320712;adam.michalski176@kantor.pl;2025-05-31;8528.45;1460.37;S0005
U00487;OD000013;PR000197;Adam;Stepien;34006206754;57;96-980;557619405;adam.stepien186@kantor.pl;2022-01-07;11859.76;636.14;S0004
U00322;OD000066;PR000198;Karolina;Wojcik;70660466257;15;76-139;766189196;karolina.wojcik781@kantor.pl;2022-01-27;9785.48;835.7;S0004
U00119;OD000006;PR000199;Jakub;Grabowska;50307327984;59;86-753;667507435;jakub.grabowska704@kantor.pl;2022-10-11;6194.05;610.92;S0002
U00488;OD000110;PR000200;Pawel;Wisniewski;33052985248;2;96-503;860828512;pawel.wisniewski108@kantor.pl;2022-05-16;7785.44;987.82;S0010
U00411;OD000011;PR000201;Marek;Mazur;90294573011;14;31-066;695265312;marek.mazur999@kantor.pl;2020-09-10;7039.74;892.44;S0002
U00512;OD000052;PR000202;Zofia;Krawczyk;89808732780;35;92-965;714874812;zofia.krawczyk365@kantor.pl;2023-01-18;9500.08;1425.21;S0002
U00111;OD000063;PR000203;Marek;Piotrowski;44884540674;63;73-236;837354127;marek.piotrowski966@kantor.pl;2020-02-23;4722.93;1106.7;S0006
U00028;OD000107;PR000204;Magdalena;Wrobel;35649856307;49;87-695;675533105;magdalena.wrobel157@kantor.pl;2021-07-29;9164.75;144.5;S0005
U00207;OD000010;PR000205;Olga;Piotrowski;76562969550;65;43-555;684477244;olga.piotrowski829@kantor.pl;2023-08-07;8599.65;1428.87;S0009
U00461;OD000005;PR000206;Katarzyna;Mazur;71745895375;59;14-033;594955913;katarzyna.mazur571@kantor.pl;2024-08-10;10952.71;454.57;S0008
U00138;OD000091;PR000207;Magdalena;Krawczyk;76095597425;98;24-582;862401063;magdalena.krawczyk503@kantor.pl;2024-08-12;8653.38;809.09;S0005
U00519;OD000061;PR000208;Weronika;Kaminska;61778996700;34;73-605;702828597;weronika.kaminska632@kantor.pl;2024-10-02;7145.73;1466.67;S0009
U00047;OD000042;PR000209;Jan;Michalski;58818359616;104;84-027;835626460;jan.michalski350@kantor.pl;2022-03-28;5230.13;517.71;S0001
U00678;OD000046;PR000210;Natalia;Nowak;41113726148;31;92-319;818113017;natalia.nowak87@kantor.pl;2024-11-07;4991.25;457.37;S0008
U00334;OD000044;PR000211;Jan;Pawlak;70290077805;85;64-581;776359575;jan.pawlak924@kantor.pl;2022-08-01;6499.64;1043.94;S0003
U00585;OD000076;PR000212;Jakub;Mazur;54626002081;74;22-827;762185539;jakub.mazur103@kantor.pl;2024-11-16;9563.33;503.95;S0001
U00307;OD000065;PR000213;Alicja;Krol;37642371444;64;91-867;540437750;alicja.krol861@kantor.pl;2023-07-23;6105.6;397.73;S0007
U00640;OD000039;PR000214;Olga;Zielinska;90935166368;13;85-344;646761681;olga.zielinska69@kantor.pl;2023-10-26;10508.89;712.9;S0008
U00668;OD000027;PR000215;Olga;Wisniewski;52192637527;65;48-443;856190601;olga.wisniewski553@kantor.pl;2021-08-31;6000.58;603.45;S0007
U00185;OD000080;PR000216;Marta;Pawlak;13783421979;81;76-883;600147328;marta.pawlak591@kantor.pl;2023-03-31;6097.15;1443.18;S0009
U00546;OD000096;PR000217;Michal;Wieczorek;95078721440;110;65-957;803931450;michal.wieczorek745@kantor.pl;2024-05-01;4949.11;300.97;S0010
U00308;OD000060;PR000218;Zofia;Kowalczyk;69460051218;53;50-880;534589265;zofia.kowalczyk650@kantor.pl;2020-09-24;10844.75;400.4;S0003
U00616;OD000037;PR000219;Michal;Wrobel;62553777467;31;24-153;603034124;michal.wrobel29@kantor.pl;2021-02-02;10477.84;465.81;S0003
U00038;OD000063;PR000220;Karolina;Wieczorek;32342379111;35;27-029;638725748;karolina.wieczorek809@kantor.pl;2025-11-01;6583.29;826.06;S0008
U00021;OD000083;PR000221;Ewa;Grabowska;22440396303;41;87-305;534135163;ewa.grabowska923@kantor.pl;2022-06-18;11225.8;1007.51;S0001
U00144;OD000114;PR000222;Tomasz;Zajac;23898690931;74;74-955;564769511;tomasz.zajac535@kantor.pl;2024-08-25;10717.36;1424.51;S0005
U00244;OD000120;PR000223;Magdalena;Wisniewski;25461114840;99;50-337;813707748;magdalena.wisniewski755@kantor.pl;2022-04-26;10543.81;1115.94;S0010
U00110;OD000120;PR000224;Pawel;Kowalczyk;36522085599;36;66-418;636529451;pawel.kowalczyk884@kantor.pl;2024-01-06;4919.44;800.2;S0010
U00434;OD000090;PR000225;Jakub;Pawlak;57867030537;61;57-841;665448260;jakub.pawlak22@kantor.pl;2024-06-28;11751.04;908.72;S0002
U00246;OD000108;PR000226;Marcin;Wrobel;84100997308;50;49-654;876140783;marcin.wrobel372@kantor.pl;2025-11-28;9639.36;802.37;S0005
U00403;OD000031;PR000227;Tomasz;Kowalski;48302203515;39;21-958;626411870;tomasz.kowalski305@kantor.pl;2020-10-15;10945.63;240.34;S0009
U00417;OD000057;PR000228;Olga;Wieczorek;17685059737;36;20-842;763975056;olga.wieczorek483@kantor.pl;2025-04-08;7597.21;1261.75;S0007
U00268;OD000092;PR000229;Katarzyna;Kaminska;20764624787;46;63-616;891503231;katarzyna.kaminska833@kantor.pl;2023-08-29;10033.39;679.89;S0010
U00189;OD000004;PR000230;Wojciech;Wieczorek;72836043010;102;92-139;501651310;wojciech.wieczorek411@kantor.pl;2020-09-13;9212.22;470.58;S0001
U00529;OD000011;PR000231;Alicja;Zielinska;56984443505;58;71-894;894692523;alicja.zielinska137@kantor.pl;2021-03-20;5801.09;889.53;S0002
U00425;OD000042;PR000232;Pawel;Wisniewski;33053664607;51;58-967;806226100;pawel.wisniewski230@kantor.pl;2019-03-06;11610.82;1384.67;S0006
U00204;OD000083;PR000233;Piotr;Piotrowski;35133422212;7;61-632;730265740;piotr.piotrowski615@kantor.pl;2021-03-19;5619.38;1437.05;S0004
U00539;OD000022;PR000234;Jan;Stepien;77317642545;16;38-730;609062839;jan.stepien196@kantor.pl;2025-12-02;10365.91;431.94;S0002
U00212;OD000064;PR000235;Marek;Krawczyk;38347139729;106;46-744;863562889;marek.krawczyk194@kantor.pl;2022-07-23;5852.77;1188.7;S0008
U00633;OD000004;PR000236;Michal;Zielinska;58311157785;75;97-662;745974985;michal.zielinska88@kantor.pl;2019-02-02;8016.61;1307.17;S0006
U00393;OD000089;PR000237;Marta;Lewandowski;68877358017;95;86-262;539221437;marta.lewandowski98@kantor.pl;2023-09-27;4940.64;499.29;S0008
U00687;OD000031;PR000238;Natalia;Krol;10195472006;33;74-634;704514357;natalia.krol310@kantor.pl;2022-05-11;9534.47;198.36;S0009
U00267;OD000115;PR000239;Mateusz;Kaminska;79449047779;64;53-898;751301149;mateusz.kaminska136@kantor.pl;2019-10-06;6879.88;795.64;S0005
U00046;OD000019;PR000240;Katarzyna;Kozlowski;31382565986;64;45-765;693591467;katarzyna.kozlowski949@kantor.pl;2022-08-29;6621.94;1315.4;S0006
U00447;OD000079;PR000241;Adam;Kozlowski;35308832733;41;72-782;581209642;adam.kozlowski570@kantor.pl;2024-08-04;9274.89;659.98;S0006
U00188;OD000025;PR000242;Anna;Zielinska;74578536631;34;30-722;750790033;anna.zielinska447@kantor.pl;2019-12-27;11964.01;1390.81;S0003
U00575;OD000006;PR000243;Natalia;Stepien;72213458184;64;24-866;886420335;natalia.stepien888@kantor.pl;2020-04-04;5427.41;140.37;S0009
U00521;OD000112;PR000244;Alicja;Kaminska;47892657167;73;94-599;614029317;alicja.kaminska598@kantor.pl;2019-01-13;8445.12;856.18;S0010
U00694;OD000054;PR000245;Zofia;Grabowska;11411574423;37;97-696;565493389;zofia.grabowska404@kantor.pl;2022-03-06;8927.54;1426.83;S0002
U00084;OD000108;PR000246;Marek;Kowalski;72190504081;81;44-608;853264447;marek.kowalski6@kantor.pl;2021-10-20;11773.28;984.26;S0010
U00583;OD000058;PR000247;Ewa;Zajac;36325229803;111;16-820;845553756;ewa.zajac290@kantor.pl;2021-10-01;10486.1;1115.7;S0007
U00262;OD000071;PR000248;Piotr;Mazur;40829321643;99;61-091;511012313;piotr.mazur873@kantor.pl;2020-10-08;5722.06;1169.24;S0008
U00503;OD000037;PR000249;Katarzyna;Dabrowski;69275274955;95;49-925;867736140;katarzyna.dabrowski618@kantor.pl;2020-02-12;7192.83;144.17;S0003
U00398;OD000048;PR000250;Magdalena;Piotrowski;46406031244;73;86-433;548437755;magdalena.piotrowski775@kantor.pl;2022-08-05;10582.46;920.8;S0004
U00526;OD000056;PR000251;Piotr;Nowak;96862407338;88;29-953;765924108;piotr.nowak540@kantor.pl;2024-05-09;9354.19;125.96;S0008
U00308;OD000060;PR000252;Piotr;Grabowska;52532647193;108;41-535;729636764;piotr.grabowska303@kantor.pl;2023-11-02;4857.96;114.8;S0008
U00423;OD000006;PR000253;Adam;Krawczyk;70535349378;85;82-832;636032530;adam.krawczyk364@kantor.pl;2021-03-02;8891.76;1152.97;S0002
U00474;OD000003;PR000254;Ewa;Wrobel;15982706233;11;63-897;878160359;ewa.wrobel305@kantor.pl;2021-09-02;8904.06;682.5;S0002
U00350;OD000086;PR000255;Aleksandra;Szymanski;36573786163;24;20-764;824298416;aleksandra.szymanski266@kantor.pl;2024-09-23;5297.48;801.56;S0009
U00176;OD000001;PR000256;Katarzyna;Kowalski;77241153177;59;98-414;853109175;katarzyna.kowalski989@kantor.pl;2025-05-01;9014.16;730.08;S0008
U00692;OD000080;PR000257;Marcin;Wrobel;19889835049;17;27-014;602436089;marcin.wrobel115@kantor.pl;2025-12-10;4619.14;1455.78;S0007
U00665;OD000110;PR000258;Pawel;Grabowska;96522778413;31;65-862;836112946;pawel.grabowska879@kantor.pl;2025-09-20;8539.37;129.14;S0005
U00433;OD000099;PR000259;Marek;Grabowska;22978604451;22;29-756;877204484;marek.grabowska456@kantor.pl;2023-02-15;8036.17;1289.69;S0010
U00584;OD000075;PR000260;Pawel;Dabrowski;15977449429;43;11-105;838448727;pawel.dabrowski868@kantor.pl;2025-01-24;7738.41;623.53;S0004
U00410;OD000064;PR000261;Anna;Grabowska;80807264456;76;88-957;864357062;anna.grabowska927@kantor.pl;2025-12-12;11007.26;347.86;S0006
U00324;OD000008;PR000262;Karolina;Michalski;20966149689;35;92-427;754121390;karolina.michalski120@kantor.pl;2023-03-18;9170.23;969.27;S0001
U00295;OD000058;PR000263;Jan;Kaminska;38888848257;61;54-448;624609409;jan.kaminska520@kantor.pl;2020-11-13;8907.44;1027.46;S0008
U00400;OD000118;PR000264;Marek;Dabrowski;69956898929;107;96-668;894377122;marek.dabrowski369@kantor.pl;2025-10-09;8042.44;1456.41;S0010
U00089;OD000021;PR000265;Julia;Stepien;77289495103;17;32-204;583920491;julia.stepien621@kantor.pl;2023-03-10;5256.78;623.98;S0004
U00571;OD000064;PR000266;Zofia;Lewandowski;57322510567;113;43-365;863422877;zofia.lewandowski163@kantor.pl;2020-06-26;10709.62;1341.69;S0006
U00117;OD000005;PR000267;Jakub;Krawczyk;42717183640;16;81-229;761115383;jakub.krawczyk265@kantor.pl;2021-11-23;10386.64;1154.06;S0002
U00528;OD000099;PR000268;Marek;Stepien;74193731078;103;68-985;559555543;marek.stepien999@kantor.pl;2019-11-25;10362.39;914.48;S0010
U00520;OD000110;PR000269;Weronika;Nowak;31927573644;81;25-891;610265890;weronika.nowak933@kantor.pl;2022-01-28;5677.74;438.18;S0005
U00158;OD000057;PR000270;Ewa;Wojcik;60023883392;43;27-125;608389047;ewa.wojcik450@kantor.pl;2022-07-15;10269.14;9.88;S0009
U00518;OD000107;PR000271;Jakub;Dabrowski;19325498424;35;57-732;722806048;jakub.dabrowski370@kantor.pl;2024-05-09;9487.46;227.42;S0010
U00142;OD000097;PR000272;Olga;Zielinska;69278145096;53;62-919;746291174;olga.zielinska975@kantor.pl;2023-05-23;10459.56;542.66;S0010
U00530;OD000004;PR000273;Marek;Kowalski;22642849737;11;53-322;715634666;marek.kowalski791@kantor.pl;2020-05-25;7755.54;589.9;S0009
U00647;OD000005;PR000274;Mateusz;Nowak;82481066357;38;63-411;865539651;mateusz.nowak718@kantor.pl;2023-09-17;11051.6;1082.33;S0003
U00541;OD000041;PR000275;Jan;Szymanski;71864442946;83;36-908;792286101;jan.szymanski640@kantor.pl;2025-09-15;9136.41;663.22;S0007
U00309;OD000045;PR000276;Damian;Lewandowski;14656951106;69;52-399;889284390;damian.lewandowski737@kantor.pl;2025-04-18;11099.07;780.7;S0008
U00524;OD000070;PR000277;Pawel;Wisniewski;51024607840;67;53-775;841281059;pawel.wisniewski164@kantor.pl;2019-03-14;4709.18;1194.9;S0006
U00433;OD000076;PR000278;Zofia;Dabrowski;82958414888;15;17-861;700241504;zofia.dabrowski266@kantor.pl;2024-05-01;8306.25;185.72;S0006
U00587;OD000097;PR000279;Krzysztof;Dabrowski;13164784001;59;53-241;812240805;krzysztof.dabrowski580@kantor.pl;2025-01-29;11207.54;941.62;S0005
U00292;OD000069;PR000280;Natalia;Dabrowski;80341538674;95;41-107;676011497;natalia.dabrowski529@kantor.pl;2023-12-15;5944.16;1167.82;S0004
U00436;OD000059;PR000281;Marek;Stepien;69392687363;11;21-063;728109326;marek.stepien910@kantor.pl;2020-02-09;8071.9;669.25;S0002
U00532;OD000048;PR000282;Mateusz;Pawlak;64884634243;112;43-598;767805869;mateusz.pawlak652@kantor.pl;2022-08-08;11973.84;1033.53;S0008
U00518;OD000063;PR000283;Alicja;Kowalczyk;74970502762;92;68-132;878238810;alicja.kowalczyk526@kantor.pl;2023-07-02;5385.44;318.96;S0008
U00573;OD000061;PR000284;Ewa;Kaminska;26972945195;78;62-112;564889668;ewa.kaminska379@kantor.pl;2023-11-12;6671.93;784.17;S0001
U00311;OD000016;PR000285;Julia;Jankowski;75687149498;4;28-145;816552106;julia.jankowski432@kantor.pl;2019-06-01;11526.15;457.75;S0007
U00501;OD000037;PR000286;Alicja;Zajac;22893860154;71;54-069;523988722;alicja.zajac428@kantor.pl;2023-02-03;8797.94;848.65;S0004
U00487;OD000116;PR000287;Olga;Mazur;95185021839;17;27-516;841697002;olga.mazur472@kantor.pl;2025-06-24;7874.47;673.61;S0010
U00681;OD000111;PR000288;Piotr;Krol;68512871243;50;39-921;712277218;piotr.krol348@kantor.pl;2023-08-08;4843.65;1005.67;S0010
U00170;OD000057;PR000289;Wojciech;Wisniewski;13037437944;74;90-815;879781865;wojciech.wisniewski317@kantor.pl;2023-10-10;9338.7;965.87;S0006
U00591;OD000011;PR000290;Aleksandra;Pawlak;17548899651;73;76-193;755462341;aleksandra.pawlak515@kantor.pl;2019-02-27;5402.12;1404.27;S0004
